"id","category_id","name","description","tags","price","is_active","created_at","updated_at","deleted_at"
57865,7,Biotique Women Bio Carrot SPF 40 Sunscreen Lotion,Women Sunscreen Spring,"Personal Care,Skin Care,Casual",60435.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57874,7,Biotique Bio Coco Butter Tissue Firming Body Balm,Women Body Lotion Spring,"Personal Care,Bath and Body,Casual",26704.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57875,4317,Biotique Bio Almond Oil Soothing Face & Eye Makeup Cleanser,Women Makeup Remover Spring,"Personal Care,Makeup,",87437.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57876,7,Biotique Women Bio Berberry Refreshing Cleansing Lotion,Women Face Wash and Cleanser Spring,"Personal Care,Skin Care,Casual",50239.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57878,7,Biotique Bio Peach Clarifying & Refining Peel-Off Mask,Women Mask and Peel Spring,"Personal Care,Skin Care,Casual",59022.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57879,7,Biotique Women Bio Papaya Revitalizing Scrub,Women Face Scrub and Exfoliator Spring,"Personal Care,Skin Care,Casual",58241.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57880,7,Biotique Women Bio Walnut Purifying & Polishing Scrub,Women Face Scrub and Exfoliator Spring,"Personal Care,Skin Care,Casual",84042.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57884,7,Biotique Bio Pistachio Face Pack,Women Mask and Peel Spring,"Personal Care,Skin,Casual",75340.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57886,7,Biotique Bio Milk Protein Whitening & Rejuvenating Face Pack,Women Mask and Peel Spring,"Personal Care,Skin,Casual",53122.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57888,7,Biotique Women Bio Clove Anti Blemish Face Pack,Women Mask and Peel Spring,"Personal Care,Skin,Casual",23533.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57889,7,Biotique Bio Chlorophyll Oil-Free Anti-Acne Gel,Women Face Serum and Gel Spring,"Personal Care,Skin,Casual",87651.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57890,7,Biotique Bio Seaweed Revitalizing Anti-Fatigue Eye Gel,Women Eye Cream Spring,"Personal Care,Skin Care,",83339.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
57892,7,Biotique Women Bio Almond Eye Cream,Women Eye Cream Spring,"Personal Care,Skin Care,Casual",59404.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58007,1014,Latin Quarters Women Chartreuse Yellow Top,Women Tops Fall,"Apparel,Topwear,Casual",89866.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58030,3310,Rreverie Golden & Black Earrings,Women Earrings Fall,"Accessories,Jewellery,Casual",51042.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58158,1020,Latin Quarters Women Maroon Shrug,Women Shrug Fall,"Apparel,Topwear,Casual",44340.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58172,3010,Rocky S Women Stone Grey Handbag,Women Handbags Fall,"Accessories,Bags,Casual",41796.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58212,1117,Shree Women White Printed Patiala,Women Patiala Fall,"Apparel,Bottomwear,Ethnic",58110.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58220,1117,Shree Women Multi Coloured Patiala,Women Patiala Summer,"Apparel,Bottomwear,Ethnic",52329.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58332,2110,Lotto Men Red Flip Flops,Men Flip Flops Summer,"Footwear,Flip Flops,Casual",66507.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58372,1010,Locomotive Men Beige T-shirt,Men Tshirts Summer,"Apparel,Topwear,Casual",35405.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58507,1020,Tonga Women Coffee Brown Shrug,Women Shrug Summer,"Apparel,Topwear,Casual",14737.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58522,7,Wildcraft Unisex Rust Orange Travel Pouch,Unisex Travel Accessory Summer,"Accessories,Accessories,Casual",40125.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58523,7,Wildcraft Unisex Yellow Travel Pouch,Unisex Travel Accessory Summer,"Accessories,Accessories,Casual",77686.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58548,7,Miami Blues Women Sunglasses,Women Ties and Cufflinks Spring,"Accessories,Cufflinks,Casual",86646.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58600,7,ToniQ Women Pink Hair Accessories,Women Hair Accessory Winter,"Accessories,Accessories,Casual",45605.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58658,1012,ALayna Women Green Kurta,Women Kurtas Summer,"Apparel,Topwear,Ethnic",65767.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58854,7116,Hakashi Men Steel Cufflinks,Men Cufflinks Summer,"Accessories,Cufflinks,Casual",35685.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58858,7116,Hakashi Men Black Cufflinks,Men Cufflinks Summer,"Accessories,Cufflinks,Casual",58624.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58905,7,Hakashi Men Maroon Silk Tie,Men Ties Summer,"Accessories,Ties,Casual",80535.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
58906,7,Hakashi Men Black Silk Tie,Men Ties Summer,"Accessories,Ties,Casual",23203.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59102,1025,Just Natural Men Black Rain Jacket,Men Rain Jacket Fall,"Apparel,Topwear,Casual",11450.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59130,1018,Just Natural Men Black Jacket,Men Jackets Summer,"Apparel,Topwear,Casual",61693.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59501,3311,Lucera Gold Plated Pendant With Chain,Women Pendant Summer,"Accessories,Jewellery,Casual",70412.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59505,3311,Lucera Silver Pendant With Chain,Women Pendant Fall,"Accessories,Jewellery,Casual",68013.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59561,3313,Revv Men Steel Ring,Men Ring Summer,"Accessories,Jewellery,Casual",19964.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59567,7116,Revv Men Black and Steel Cufflinks,Men Cufflinks Summer,"Accessories,Cufflinks,Casual",15774.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59578,7116,Revv Men Steel Cufflinks,Men Cufflinks Summer,"Accessories,Cufflinks,Casual",54086.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59584,7116,Revv Men Black Cufflinks,Men Cufflinks Summer,"Accessories,Cufflinks,Casual",89205.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59652,160,FNF Mustard & Purple Evening Wear Sari,Women Sarees Fall,"Apparel,Saree,Ethnic",40663.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59672,1026,FNF Brown & Gold Bridal Collection Lehenga Choli,Women Lehenga Choli Fall,"Apparel,Topwear,Ethnic",55676.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59673,1026,FNF Red Bridal Collection Lehenga Choli,Women Lehenga Choli Fall,"Apparel,Topwear,Ethnic",83103.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59702,1315,Avirate Black Wired Corset Shapewear,Women Shapewear Summer,"Apparel,Innerwear,Casual",38260.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59716,1410,Avirate Black Babydoll Nightdress,Women Nightdress Summer,"Apparel,Loungewear and Nightwear,Casual",69746.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59729,1315,Avirate Beige Wired Corset Shapewear,Women Shapewear Summer,"Apparel,Innerwear,Casual",48167.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59730,1315,Avirate White Wired Corset Shapewear,Women Shapewear Summer,"Apparel,Innerwear,Casual",26054.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59731,1315,Avirate Black & Purple Wired Corset Shapewear,Women Shapewear Summer,"Apparel,Innerwear,Casual",37876.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59732,1315,Avirate Black Wired Corset Shapewear,Women Shapewear Summer,"Apparel,Innerwear,Casual",65771.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59756,1315,Avirate White Wired Corset Shapewear,Women Shapewear Summer,"Apparel,Innerwear,Casual",60695.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59769,3316,Estelle Women Gold Earring & Pendant Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",52874.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59772,3316,Estelle Women Gold Earring & Pendant Set,Women Jewellery Set Winter,"Accessories,Jewellery,Casual",61953.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59781,3314,Estelle Women Gold Bracelet,Women Bracelet Winter,"Accessories,Jewellery,Casual",15661.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59851,7,Olay Women White Radiance Intensive Brightening Serum,Women Face Serum and Gel Spring,"Personal Care,Skin,Casual",91702.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59858,7,Olay Women Natural White Healthy Fairness Day Lotion SPF 24,Women Face Moisturisers Spring,"Personal Care,Skin,Casual",31130.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59863,7,Olay Women Total Effects Anti-Ageing Eye Cream,Women Eye Cream Spring,"Personal Care,Skin Care,Casual",54807.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59873,1119,Femella Women Nude Stockings,Women Stockings Fall,"Apparel,Bottomwear,Casual",57644.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59905,360,Femella Women Pink Printed Scarf,Women Scarves Fall,"Accessories,Scarves,Casual",79693.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
59972,1210,Avirate Black Dress,Women Dresses Fall,"Apparel,Dress,Party",51384.00,1,"2026-02-23 16:20:41","2026-02-23 16:20:41",
